Non PURGABLE memory blocks still in use when the program quit.

  Id     Size Locked Resource Moldy Class  FileName[LineNo] BlockName
=====================================================================
   1      404        RESOURCE MOLDY        \winsys\mouse.c[104] hics\DAGGER.PCX
2663     1052                 MOLDY CLASS2      system.c[2930] 
2893      144        RESOURCE MOLDY CLASS2      things.c[387] ELORD1.IDA
2903      144        RESOURCE MOLDY CLASS2      things.c[387] LORDM1.IDA
2907       32 FREE BLOCK
2733       84                 MOLDY CLASS2      things.c[3158] CNDL01.IAM
2764      144        RESOURCE MOLDY CLASS2      things.c[3172] CNDL01.IDA
2765      100 FREE BLOCK
2382       84                 MOLDY CLASS2      things.c[3158] CNDL01.IAM
2769       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2779       84                 MOLDY CLASS2      things.c[3158] trch03.IAM
2781       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
2803       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
2805       12 FREE BLOCK
2792       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
2807       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
2809       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
2811       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
1563     3456                 MOLDY             strmgr.c[226] 22.STR
2458     2292                 MOLDY CLASS2      system.c[2930] 
2668       84                 MOLDY CLASS2      things.c[3158] C_ZOM2.IAM
2814      120 FREE BLOCK
1609    13260        RESOURCE MOLDY CLASS2      things.c[3203] M1\LORDM1S0.FLC
2013     2332                 MOLDY             strmgr.c[226] 9.STR
2378       84                 MOLDY CLASS2      things.c[3158] E_OFF3.IAM
2852       60 FREE BLOCK
1899     2292                 MOLDY CLASS2      system.c[2930] 
2821      176                 MOLDY         playstat.cpp[178] 128
2822       24 FREE BLOCK
2824       84                 MOLDY CLASS2      things.c[3158] L_FTM1.IAM
2856       24 FREE BLOCK
1833     3348                 MOLDY             strmgr.c[226] 10.STR
2364      176                 MOLDY         playstat.cpp[178] 136
2825      176                 MOLDY         playstat.cpp[178] 128
2827      112 FREE BLOCK
1628     4108        RESOURCE MOLDY CLASS2    resmanag.c[1526] DOOR01_C.PCX
2590      176                 MOLDY         playstat.cpp[178] 128
2829       68 FREE BLOCK
1891     2292                 MOLDY CLASS2      system.c[2930] 
2672       84                 MOLDY CLASS2      things.c[3158] L_WRF1.IAM
2860       16 FREE BLOCK
2362     2292                 MOLDY CLASS2      system.c[2930] 
2674     1388                 MOLDY CLASS2      system.c[2930] 
2898        8 FREE BLOCK
1836     2292                 MOLDY CLASS2      system.c[2930] 
2676      892                 MOLDY CLASS2      system.c[2930] 
2894      144        RESOURCE MOLDY CLASS2      things.c[387] LORDF1.IDA
2909       28 FREE BLOCK
2761      176                 MOLDY         playstat.cpp[178] 128
2831      104 FREE BLOCK
2636     2292                 MOLDY CLASS2      system.c[2930] 
2833      176                 MOLDY         playstat.cpp[178] 140
2834      116 FREE BLOCK
1942     5940                 MOLDY CLASS2      system.c[2930] 
2641      176                 MOLDY         playstat.cpp[178] 140
2836      176                 MOLDY         playstat.cpp[178] 140
2838       88 FREE BLOCK
1901     2292                 MOLDY CLASS2      system.c[2930] 
2680      892                 MOLDY CLASS2      system.c[2930] 
2895      144        RESOURCE MOLDY CLASS2      things.c[387] PRSTM2.IDA
2911       88 FREE BLOCK
1757     8204        RESOURCE MOLDY CLASS2    resmanag.c[1526] DUNGCSTP.PCX
2732      892                 MOLDY CLASS2      system.c[2930] 
2886      576 FREE BLOCK
2740      176                 MOLDY         playstat.cpp[178] 140
2840      176                 MOLDY         playstat.cpp[178] 140
2842      176                 MOLDY         playstat.cpp[178] 140
2844      108 FREE BLOCK
2744     1208                 MOLDY CLASS2      system.c[2930] 
2882      260 FREE BLOCK
2746      176                 MOLDY         playstat.cpp[178] 140
2846       84                 MOLDY CLASS2      things.c[3158] L_PSM2.IAM
2864       20 FREE BLOCK
2235      892                 MOLDY CLASS2      system.c[2930] 
2887      576 FREE BLOCK
2784      892                 MOLDY CLASS2      system.c[2930] 
2888      220 FREE BLOCK
2804      176                 MOLDY         playstat.cpp[178] 140
2848      176                 MOLDY         playstat.cpp[178] 140
2850      100                 MOLDY         combatui.cpp[172] 
2867       28 FREE BLOCK
2760     2716                 MOLDY CLASS2      system.c[2930] 
2768      120 FREE BLOCK
1853     4108        RESOURCE MOLDY CLASS2    resmanag.c[1526] MARB0206.PCX
2566     2716                 MOLDY CLASS2      system.c[2930] 
2770      892                 MOLDY CLASS2      system.c[2930] 
2889      324 FREE BLOCK
1940     4108        RESOURCE MOLDY CLASS2    resmanag.c[1526] X_MRB021.PCX
2619     1112                 MOLDY CLASS2      system.c[2930] 
2808     1112                 MOLDY CLASS2      system.c[2930] 
2810      892                 MOLDY CLASS2      system.c[2930] 
2890     1476 FREE BLOCK
1954     1160 FREE BLOCK
2819      144        RESOURCE MOLDY CLASS2      things.c[3172] E_OFF3.IDA
2853     1092 FREE BLOCK
2854      144        RESOURCE MOLDY CLASS2      things.c[3172] L_FTM1.IDA
2857       96 FREE BLOCK
2655      144        RESOURCE MOLDY CLASS2      things.c[387] L_WRF1.IDA
2861      144        RESOURCE MOLDY CLASS2      things.c[387] L_PSM2.IDA
2865     1860 FREE BLOCK
 316     1432                 MOLDY             strmgr.c[226] 44.STR
 330     2068                 MOLDY             strmgr.c[226] 18.STR
1181    20976                 MOLDY             strmgr.c[226] 35.STR
1358      240                 MOLDY             strmgr.c[226] 3.STR
1363      260 FREE BLOCK
 909     2420                 MOLDY             strmgr.c[226] 1.STR
 919     1176                 MOLDY             strmgr.c[226] 33.STR
 923     2300                 MOLDY             strmgr.c[226] 0.STR
2199     5940                 MOLDY CLASS2      system.c[2930] 
2643     1884                 MOLDY CLASS2      system.c[2930] 
2970      276 FREE BLOCK
2632     2884                 MOLDY CLASS2      system.c[2930] 
2968      452 FREE BLOCK
2002     5940                 MOLDY CLASS2      system.c[2930] 
2645      988 FREE BLOCK
1974     5940                 MOLDY CLASS2      system.c[2930] 
2647     1572                 MOLDY CLASS2      system.c[2930] 
2883      828 FREE BLOCK
2224     4136 FREE BLOCK
2127     5940                 MOLDY CLASS2      system.c[2930] 
2649      616 FREE BLOCK
1372     2836                 MOLDY             strmgr.c[226] 14.STR
2078     5940                 MOLDY CLASS2      system.c[2930] 
2651      164 FREE BLOCK
1353     2828                 MOLDY             strmgr.c[226] 13.STR
2088     5940                 MOLDY CLASS2      system.c[2930] 
2653     2432 FREE BLOCK
2878     2864 FREE BLOCK
2261     3300                 MOLDY         adventur.cpp[223] 
2868       76 FREE BLOCK
2424     5940                 MOLDY CLASS2      system.c[2930] 
2682      892 FREE BLOCK
2149     5940                 MOLDY CLASS2      system.c[2930] 
2684     1852 FREE BLOCK
2482     5940                 MOLDY CLASS2      system.c[2930] 
2686     1828 FREE BLOCK
2251     5940                 MOLDY CLASS2      system.c[2930] 
2881     2056 FREE BLOCK
2885     2536 FREE BLOCK
2248     5940                 MOLDY CLASS2      system.c[2930] 
2694     1256 FREE BLOCK
2256     8204        RESOURCE MOLDY CLASS2    resmanag.c[1526] BEAM04.PCX
2568     5940                 MOLDY CLASS2      system.c[2930] 
2696     4240                 MOLDY CLASS2      system.c[2930] 
2969      708 FREE BLOCK
2892     2440 FREE BLOCK
2295     5940                 MOLDY CLASS2      system.c[2930] 
2897     3092 FREE BLOCK
2271     5940                 MOLDY CLASS2      system.c[2930] 
2700      948 FREE BLOCK
2318     5940                 MOLDY CLASS2      system.c[2930] 
2702      428 FREE BLOCK
2320    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVEC_L2.PCX
2539     8204        RESOURCE MOLDY CLASS2    resmanag.c[1526] MRB02STP.PCX
2570     5940                 MOLDY CLASS2      system.c[2930] 
2704     3440 FREE BLOCK
2519     8204        RESOURCE MOLDY CLASS2    resmanag.c[1526] DUNGCHOT.PCX
2574     5940                 MOLDY CLASS2      system.c[2930] 
2708     2772 FREE BLOCK
2412     4208 FREE BLOCK
2529    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] F_CAVC01.PCX
2604    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] C_CAVC01.PCX
2606    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] F_CAVC04.PCX
2608     5940                 MOLDY CLASS2      system.c[2930] 
2710     3140 FREE BLOCK
2531    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] DUNGC104.PCX
2533    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] DUNGC107.PCX
2535    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVEC103.PCX
2537    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVEC101.PCX
2541    32780        RESOURCE MOLDY CLASS2    resmanag.c[1508] CAVEC102.PCX
2542    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVEC105.PCX
2546    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] DUNGC101.PCX
2548    65548        RESOURCE MOLDY CLASS2    resmanag.c[1526] DUNGC111.PCX
2554    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVEC_R2.PCX
2556    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVECARC.PCX
2558    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] CAVEC104.PCX
2560    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] DOOR06_L.PCX
2564    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] MARB0202.PCX
2572    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] MARB0201.PCX
2576    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] MARB0204.PCX
2578    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] MARB0203.PCX
2580    32780        RESOURCE MOLDY CLASS2    resmanag.c[1526] DUNGC105.PCX
2582    65548        RESOURCE MOLDY CLASS2    resmanag.c[1526] MARB0205.PCX
2584    16396        RESOURCE MOLDY CLASS2    resmanag.c[1526] COLUM101.PCX
